model,weight_key,role,block_index,control,block_size,row_neighbor_cosine,column_neighbor_cosine,circulant_retained_energy,circulant_random_expectation
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,19,original,64,-0.006574386187024427,0.008971396943362405,0.01631211598600135,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,19,rowcol_shuffled,64,-0.006907038300871838,-0.014553260441103917,0.013677518446653672,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,19,matched_gaussian,64,0.011353774495827229,-0.018546547959015516,0.016396551665977865,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,19,smooth_positive_control,64,0.9907561905742437,0.986455625178185,0.0009122949016039019,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,20,original,64,-0.01698881270142177,-0.00455762734748862,0.015711074427375096,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,20,rowcol_shuffled,64,0.007842810893409784,-0.00599780674025459,0.01267777031583126,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,20,matched_gaussian,64,-0.011400082073259665,-0.014298082819753435,0.016031853108548596,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,20,smooth_positive_control,64,0.9670229687491336,0.9916755392251511,5.4527382018122703e-05,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,21,original,64,0.009567526440099698,0.02526262228312957,0.014834803945355622,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,21,rowcol_shuffled,64,0.013388520961488692,-0.00351098197077968,0.011067360028151901,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,21,matched_gaussian,64,0.018272700405292167,-0.02064103742376244,0.014428017840022107,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,21,smooth_positive_control,64,0.9659878858019091,0.9800585091882891,1.722287345795931e-07,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,22,original,64,-0.008113090229861664,0.021354364997184357,0.013669669482691245,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,22,rowcol_shuffled,64,0.022574970654712104,0.006659200810181237,0.014625077116507337,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,22,matched_gaussian,64,-0.03465481344294739,-0.006747750902013087,0.014162718955641295,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,22,smooth_positive_control,64,0.9799949010527498,0.9736679442540346,0.0006694525088340336,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,23,original,64,0.013781018930519478,0.016479610542720707,0.021705342416245534,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,23,rowcol_shuffled,64,-0.017557184674228322,0.004954388704547959,0.010662460359887316,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,23,matched_gaussian,64,0.004006004274155757,0.007066728096678113,0.011403948416348869,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,23,smooth_positive_control,64,0.9828944345803611,0.9675014671228065,0.00023132454779982358,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,24,original,64,0.010705740678371305,0.0007044789286359919,0.01649980108707575,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,24,rowcol_shuffled,64,-0.00029334623549664437,0.013316451112255148,0.012645356117238571,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,24,matched_gaussian,64,-0.021499121880664347,0.0061195939927342615,0.015436927962281797,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,24,smooth_positive_control,64,0.9846520853687758,0.9755219317191834,0.000977380840194849,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,25,original,64,0.040886069158300155,0.014548047236887702,0.015311023454832873,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,25,rowcol_shuffled,64,-0.021562422578481316,0.028642442616021998,0.01221323846818455,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,25,matched_gaussian,64,0.004881301375510672,0.00602397533148249,0.017027564770593338,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,25,smooth_positive_control,64,0.9541757818017881,0.9638797728153259,0.00034917952143876703,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,26,original,64,0.020876905893767277,-0.0014481679683691073,0.013884120822352618,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,26,rowcol_shuffled,64,-0.018651377440471413,0.0061188746312441766,0.01911919059255403,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,26,matched_gaussian,64,0.00537074592648116,0.02448065768657968,0.019188659815883993,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,26,smooth_positive_control,64,0.9831460372393819,0.9837213920136999,0.00010263193188649007,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,27,original,64,0.02962553305687502,0.01998233056608426,0.021691714477081073,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,27,rowcol_shuffled,64,0.0056361875388958385,-0.01154532449246771,0.016224454660360665,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,27,matched_gaussian,64,0.014374609436106559,0.02847691941505151,0.014250845234183372,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,27,smooth_positive_control,64,0.9662080446824344,0.9710707115249304,0.0006133103175509538,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,28,original,64,0.009268348354028538,0.034196349471867934,0.012535002523054933,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,28,rowcol_shuffled,64,0.021604639907383847,-0.004871264411359418,0.015292333162709417,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,28,matched_gaussian,64,-0.00986218904564178,-0.0005062006061282754,0.01960830960543989,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,28,smooth_positive_control,64,0.9722386758214034,0.9863537475239714,0.0012294775982974993,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,29,original,64,-0.01061423418573373,0.015660538102205163,0.013547013423978696,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,29,rowcol_shuffled,64,0.0028720788882231124,0.006528801111950135,0.012730942999933756,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,29,matched_gaussian,64,-0.00364891792650142,-0.020717018728153173,0.016518614110499777,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,29,smooth_positive_control,64,0.9791216028112634,0.9781792106508577,3.417479946295368e-05,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,30,original,64,-0.023698258597967935,0.00785490457688883,0.01207294289124547,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,30,rowcol_shuffled,64,-0.01158963292875639,-0.0066707939290956446,0.011886781455419439,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,30,matched_gaussian,64,-0.01470483038649652,-0.0026071776283276052,0.016182918886494757,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,30,smooth_positive_control,64,0.9828168632523123,0.9756223470581109,2.5369032543265297e-05,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,31,original,64,-0.0016393927578665316,0.0030003871467889813,0.01622556651237685,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,31,rowcol_shuffled,64,0.00035965235638785734,-0.010378032237198418,0.01585790139108611,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,31,matched_gaussian,64,0.007717881176062539,0.009698070753844427,0.018787374456616934,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,31,smooth_positive_control,64,0.976246780792715,0.9661659621200164,0.0004249642918582425,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,32,original,64,0.017291103592266776,-0.012622872672406199,0.014012706670511008,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,32,rowcol_shuffled,64,0.04179441941740053,0.001319007096096251,0.012851877898236688,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,32,matched_gaussian,64,0.0015641161944473334,-0.014545770318521695,0.014054169172682367,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,32,smooth_positive_control,64,0.9816806355738886,0.9916226490158024,0.00031379882590837154,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,33,original,64,-0.000158752585394772,0.00017612200314269676,0.015428532115402549,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,33,rowcol_shuffled,64,0.007952645627569803,0.019239454343435904,0.012672056629747889,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,33,matched_gaussian,64,-0.0019179887320086282,-0.028559804401309938,0.016158056243535696,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,33,smooth_positive_control,64,0.9901291939552546,0.9886074570126513,0.0011134420094461935,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,34,original,64,0.012931683625089122,-0.011787656192066445,0.020587608474132053,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,34,rowcol_shuffled,64,0.002836932955748101,0.004926954236219536,0.015247978922209818,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,34,matched_gaussian,64,-0.008149644867292527,-0.0007635374667752608,0.016834927857667135,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,34,smooth_positive_control,64,0.9935068717402606,0.9578995301724182,9.249317286680632e-07,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,35,original,64,0.01389292700865897,0.011968503595424488,0.01245502912330469,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,35,rowcol_shuffled,64,0.006476981282137397,0.003509038154077879,0.01564914121148478,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,35,matched_gaussian,64,-0.01471149320403681,0.00986082731726141,0.017894130658427845,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,35,smooth_positive_control,64,0.989784943950197,0.9897734034139961,0.0005200242785845614,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,36,original,64,-0.005703469029787298,0.002567457949299355,0.019529703049766874,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,36,rowcol_shuffled,64,0.0073325498885138144,0.011788851630764173,0.013248781768849667,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,36,matched_gaussian,64,0.01230259057301832,-0.003333674933429852,0.014390088740534372,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,36,smooth_positive_control,64,0.9810388574044198,0.9884458814406898,0.0001853998595235518,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,37,original,64,0.012701593467129764,-0.011434039826677574,0.015600499472939008,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,37,rowcol_shuffled,64,0.001869703911592366,-0.03543613945488112,0.014996493601659932,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,37,matched_gaussian,64,0.021531849125655467,-0.018603799937481718,0.014939135242481008,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,37,smooth_positive_control,64,0.9851336441642582,0.9812022371493787,3.60845228914459e-05,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,38,original,64,-0.0068790404182909135,-0.008141620512518157,0.013086010231153971,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,38,rowcol_shuffled,64,0.012925865749263216,0.004197413046588364,0.017410754423250855,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,38,matched_gaussian,64,0.020740089189014144,0.044375412374196906,0.015586616640951796,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,38,smooth_positive_control,64,0.9945464068517887,0.9638626959631088,7.46974422701551e-05,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,39,original,64,-0.0031895024875885905,-0.029389046306430522,0.014621660028200055,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,39,rowcol_shuffled,64,-0.03345690946936263,-0.03049826279298239,0.014919538452078517,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,39,matched_gaussian,64,0.012475665937435088,-0.005871933358916682,0.016920355398157064,0.015625
llama2-7b,model.layers.15.mlp.gate_proj.weight,expand,39,smooth_positive_control,64,0.9856671345059079,0.9801545857970761,8.373356185336641e-08,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,0,original,64,-0.027033181902782068,-0.014189811110079853,0.017502217810572474,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,0,rowcol_shuffled,64,-0.0024364874529953433,0.021622737679849645,0.01547451956483113,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,0,matched_gaussian,64,0.0021130823877595524,0.016918426217409327,0.01563015047528633,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,0,smooth_positive_control,64,0.9760770088796619,0.9761620458247297,0.0004935416866072223,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,1,original,64,0.0013910703601228555,-0.0017208194045695375,0.012674501814065858,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,1,rowcol_shuffled,64,-0.0003707258635079211,-0.00638272148658156,0.01708907698283028,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,1,matched_gaussian,64,0.024839683188084813,0.0027824766572015643,0.020946137254996444,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,1,smooth_positive_control,64,0.9598759373920465,0.9842985543590308,0.0003264548306471475,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,2,original,64,-0.002486626535234782,0.012478273818962179,0.014262961276259034,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,2,rowcol_shuffled,64,-0.0031654127189403446,-0.001996037766419258,0.013039541214858862,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,2,matched_gaussian,64,-0.010382156914542107,-0.016793664455919562,0.01757059377636637,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,2,smooth_positive_control,64,0.9690143048650449,0.9808929501468661,0.0002581718615974645,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,3,original,64,-0.028171434024614625,0.0007840960141065964,0.013103560232483146,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,3,rowcol_shuffled,64,-0.017390660221814225,-0.0015899327334854693,0.021336829555865258,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,3,matched_gaussian,64,-0.01628602393868078,-0.011348732130206741,0.015582277421189493,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,3,smooth_positive_control,64,0.9677156226189372,0.9713296202279674,0.00048464956390533695,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,4,original,64,-0.0059000495389502465,0.010540574451486755,0.014029077526412808,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,4,rowcol_shuffled,64,-0.003832166122750143,-0.0018414943768711247,0.017152985770044524,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,4,matched_gaussian,64,0.014396043176035414,0.00941887330550642,0.019147817484835458,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,4,smooth_positive_control,64,0.9740309241090197,0.9829387878256959,0.00011705046425284575,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,5,original,64,-0.017740217143768097,0.012631094210027088,0.011804288617939317,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,5,rowcol_shuffled,64,0.02107287751755489,-0.006761340603941758,0.01328051012303311,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,5,matched_gaussian,64,0.006422277644681143,-0.029885492256479605,0.016427590327751426,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,5,smooth_positive_control,64,0.9697704434018692,0.9824654063377711,0.000270596272874951,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,6,original,64,8.481186918161017e-05,0.0032814267801609827,0.016544952806124915,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,6,rowcol_shuffled,64,-0.002724227922263519,-0.010029744774299432,0.009850918142454443,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,6,matched_gaussian,64,0.014329597649070887,-0.013320721862362493,0.018242680188457767,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,6,smooth_positive_control,64,0.9914185477544426,0.9824141662540474,0.00021045579522214686,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,7,original,64,0.0077248706509750326,-0.0041911335056897875,0.017058648956732446,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,7,rowcol_shuffled,64,-0.03021392272964844,0.015820545676792218,0.016421189347703573,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,7,matched_gaussian,64,0.016867983428608527,-0.024370812989657587,0.017338140041356732,0.015625
llama2-7b,model.layers.15.mlp.up_proj.weight,expand,7,smooth_positive_control,64,0.9950651178832761,0.9775118226034948,4.6061977892547955e-06,0.015625
