split,sample_id,target,block,branch,target_step,method,error_sq,target_sq,block_output_sq,target_relative_l2,block_output_relative_l2
selection,p01_seed202608101,ffn,1,0,14,target_visible_diagonal,0.08999079040703477,183.6816878830329,3634.661720156553,0.022134315823809543,0.004975847190904097
selection,p01_seed202608101,ffn,1,0,15,reuse,2.373445614576793,177.77979708605056,3509.0051779444475,0.11554427696390855,0.026007441951161944
selection,p01_seed202608101,ffn,1,0,15,ar2,0.3551292402154907,177.77979708605056,3509.0051779444475,0.04469428695582921,0.010060074839668478
selection,p01_seed202608101,ffn,1,0,15,diagonal,0.6335398338211861,177.77979708605056,3509.0051779444475,0.059696072630161294,0.013436772330370111
selection,p01_seed202608101,ffn,1,0,15,target_visible_diagonal,0.11643003620632653,177.77979708605056,3509.0051779444475,0.02559123902386788,0.005760239112314057
selection,p01_seed202608101,ffn,1,0,16,reuse,3.1499616173751015,171.2816446172722,3390.4663564671646,0.13561171828517984,0.03048055786436261
selection,p01_seed202608101,ffn,1,0,16,ar2,0.3438017848757946,171.2816446172722,3390.4663564671646,0.04480212891362211,0.010069881128757363
selection,p01_seed202608101,ffn,1,0,16,diagonal,0.7426807225248192,171.2816446172722,3390.4663564671646,0.06584846620167291,0.01480032853885725
selection,p01_seed202608101,ffn,1,0,16,target_visible_diagonal,0.1269334039719743,171.2816446172722,3390.4663564671646,0.02722278487269029,0.006118687087174912
selection,p01_seed202608101,ffn,1,0,17,reuse,5.697679035469523,175.592321897383,3212.6147675672546,0.1801342225636418,0.04211333787397236
selection,p01_seed202608101,ffn,1,0,17,ar2,0.6871657256223067,175.592321897383,3212.6147675672546,0.062557298255944,0.014625186710452303
selection,p01_seed202608101,ffn,1,0,17,diagonal,0.8787797911378533,175.592321897383,3212.6147675672546,0.0707436184581209,0.016539055511795697
selection,p01_seed202608101,ffn,1,0,17,target_visible_diagonal,0.20620726340674597,175.592321897383,3212.6147675672546,0.034268825380607354,0.00801166264388101
selection,p01_seed202608101,ffn,1,0,18,reuse,7.82250557149948,190.92241848277803,3073.1532758198737,0.2024158315741525,0.05045228377292746
selection,p01_seed202608101,ffn,1,0,18,ar2,1.0823470743053898,190.92241848277803,3073.1532758198737,0.0752930361579024,0.018766840502651944
selection,p01_seed202608101,ffn,1,0,18,diagonal,1.7009206477432843,190.92241848277803,3073.1532758198737,0.0943872999976932,0.02352609875922444
selection,p01_seed202608101,ffn,1,0,18,target_visible_diagonal,0.3344845706304397,190.92241848277803,3073.1532758198737,0.04185617913516904,0.0104326811344518
selection,p01_seed202608101,ffn,1,0,19,reuse,16.406050083951218,237.69175266008148,2955.1313232762623,0.26272110374869523,0.07450983880888136
selection,p01_seed202608101,ffn,1,0,19,ar2,4.449533153877709,237.69175266008148,2955.1313232762623,0.1368201830236825,0.03880331514078782
selection,p01_seed202608101,ffn,1,0,19,diagonal,6.389649927363724,237.69175266008148,2955.1313232762623,0.16395757109734407,0.046499698804723384
selection,p01_seed202608101,ffn,1,0,19,target_visible_diagonal,1.1375287006436792,237.69175266008148,2955.1313232762623,0.06917897532953035,0.019619719265862312
selection,p01_seed202608101,ffn,1,1,2,reuse,10.659100480148938,186.76217134648937,4257.30755897505,0.2388998190712434,0.05003717302450155
selection,p01_seed202608101,ffn,1,1,2,ar2,10.181923071008633,186.76217134648937,4257.30755897505,0.233491163052866,0.04890433894336374
selection,p01_seed202608101,ffn,1,1,2,diagonal,18.508463314727827,186.76217134648937,4257.30755897505,0.3148043493679308,0.06593525168594346
selection,p01_seed202608101,ffn,1,1,2,target_visible_diagonal,1.9052215542024622,186.76217134648937,4257.30755897505,0.10100160748239573,0.021154620078813448
selection,p01_seed202608101,ffn,1,1,3,reuse,4.22580651459746,196.52647606785632,4210.210523889982,0.14663723762392633,0.031681292991599656
selection,p01_seed202608101,ffn,1,1,3,ar2,7.696087931423583,196.52647606785632,4210.210523889982,0.19789028643112253,0.0427546252657518
selection,p01_seed202608101,ffn,1,1,3,diagonal,5.886287467640011,196.52647606785632,4210.210523889982,0.1730653800822675,0.03739115044672827
selection,p01_seed202608101,ffn,1,1,3,target_visible_diagonal,1.011698411426651,196.52647606785632,4210.210523889982,0.07174885926369494,0.015501496543298732
selection,p01_seed202608101,ffn,1,1,4,reuse,2.0089561047740983,202.84027133839015,4152.559758419695,0.09951948785462425,0.02199516773816085
selection,p01_seed202608101,ffn,1,1,4,ar2,1.7942339675537042,202.84027133839015,4152.559758419695,0.09405078953788915,0.020786510626081497
selection,p01_seed202608101,ffn,1,1,4,diagonal,1.5280427245081398,202.84027133839015,4152.559758419695,0.08679419055879602,0.019182703018199965
selection,p01_seed202608101,ffn,1,1,4,target_visible_diagonal,0.22208233795181587,202.84027133839015,4152.559758419695,0.03308871631946673,0.007313058792567667
selection,p01_seed202608101,ffn,1,1,5,reuse,1.4801500228319249,207.5721020720415,4110.709405325266,0.08444391820157177,0.018975554680754625
selection,p01_seed202608101,ffn,1,1,5,ar2,0.656767369465472,207.5721020720415,4110.709405325266,0.056249840066190916,0.012640009354040619
selection,p01_seed202608101,ffn,1,1,5,diagonal,0.6801893001910595,207.5721020720415,4110.709405325266,0.05724405710002603,0.012863421768952991
selection,p01_seed202608101,ffn,1,1,5,target_visible_diagonal,0.18710316851662834,207.5721020720415,4110.709405325266,0.030023137785514208,0.006746556825761445
selection,p01_seed202608101,ffn,1,1,6,reuse,1.4747048255389572,213.4892746649728,4039.6444701816654,0.08311215052714765,0.019106492951695597
selection,p01_seed202608101,ffn,1,1,6,ar2,0.6115023196572844,213.4892746649728,4039.6444701816654,0.05351937382516249,0.012303466247520793
selection,p01_seed202608101,ffn,1,1,6,diagonal,0.6750089374096098,213.4892746649728,4039.6444701816654,0.05622982484719799,0.012926566636813715
selection,p01_seed202608101,ffn,1,1,6,target_visible_diagonal,0.32054922617162024,213.4892746649728,4039.6444701816654,0.03874889618523076,0.00890790945912616
selection,p01_seed202608101,ffn,1,1,7,reuse,1.0410015613239367,214.7191612857044,4005.399837405421,0.06962902107265256,0.016121399955377463
selection,p01_seed202608101,ffn,1,1,7,ar2,0.6458811759917629,214.7191612857044,4005.399837405421,0.05484548895452025,0.012698527848919164
selection,p01_seed202608101,ffn,1,1,7,diagonal,0.420606859863751,214.7191612857044,4005.399837405421,0.044259120006848535,0.010247436547455567
selection,p01_seed202608101,ffn,1,1,7,target_visible_diagonal,0.12762104390907714,214.7191612857044,4005.399837405421,0.024379553379729715,0.005644665467262532
selection,p01_seed202608101,ffn,1,1,8,reuse,1.0749497328661675,213.28029832801633,3986.450696246582,0.07099351973708787,0.016421048336269225
selection,p01_seed202608101,ffn,1,1,8,ar2,0.3189894541202643,213.28029832801633,3986.450696246582,0.03867343899105634,0.008945301111336968
selection,p01_seed202608101,ffn,1,1,8,diagonal,0.3713186882644505,213.28029832801633,3986.450696246582,0.04172516223946226,0.009651175325724041
selection,p01_seed202608101,ffn,1,1,8,target_visible_diagonal,0.0866341368470119,213.28029832801633,3986.450696246582,0.0201543667244048,0.004661775207004591
selection,p01_seed202608101,ffn,1,1,9,reuse,0.9603710404189876,210.1912993823106,3961.939167823235,0.0675946245811591,0.015569175935045691
selection,p01_seed202608101,ffn,1,1,9,ar2,0.22329843865460436,210.1912993823106,3961.939167823235,0.03259383597859475,0.0075073893803414915
selection,p01_seed202608101,ffn,1,1,9,diagonal,0.23105463719367042,210.1912993823106,3961.939167823235,0.033155072129580666,0.007636659783571797
selection,p01_seed202608101,ffn,1,1,9,target_visible_diagonal,0.07254132241343973,210.1912993823106,3961.939167823235,0.018577418586186226,0.00427896597073402
selection,p01_seed202608101,ffn,1,1,10,reuse,1.0110783576139533,207.29794118088995,3919.4067367481766,0.06983850157075984,0.016061357162315906
selection,p01_seed202608101,ffn,1,1,10,ar2,0.21399059388176084,207.29794118088995,3919.4067367481766,0.03212919523645673,0.007389025658113012
selection,p01_seed202608101,ffn,1,1,10,diagonal,0.2750796184782549,207.29794118088995,3919.4067367481766,0.036427696724927294,0.008377588787565634
selection,p01_seed202608101,ffn,1,1,10,target_visible_diagonal,0.09795463602526484,207.29794118088995,3919.4067367481766,0.021737770694646344,0.004999220933821077
selection,p01_seed202608101,ffn,1,1,11,reuse,0.9192317028309589,202.25857570586334,3846.0312730238984,0.06741538587740777,0.01545987903189493
selection,p01_seed202608101,ffn,1,1,11,ar2,0.3498187982538057,202.25857570586334,3846.0312730238984,0.041588006141392436,0.009537074300706395
selection,p01_seed202608101,ffn,1,1,11,diagonal,0.37216537565456237,202.25857570586334,3846.0312730238984,0.042895774220512814,0.00983697522156948
selection,p01_seed202608101,ffn,1,1,11,target_visible_diagonal,0.10685313847453101,202.25857570586334,3846.0312730238984,0.022984770357574676,0.005270929843080094
selection,p01_seed202608101,ffn,1,1,12,reuse,1.1780006018309095,194.53484853953057,3787.730499534344,0.07781692236134785,0.017635314970798364
selection,p01_seed202608101,ffn,1,1,12,ar2,0.38114653892349926,194.53484853953057,3787.730499534344,0.044263656262376876,0.010031282351689335
selection,p01_seed202608101,ffn,1,1,12,diagonal,0.40409957403127633,194.53484853953057,3787.730499534344,0.045576974327628826,0.01032891398546186
selection,p01_seed202608101,ffn,1,1,12,target_visible_diagonal,0.11459565597209381,194.53484853953057,3787.730499534344,0.024270871553606833,0.005500403401667415
selection,p01_seed202608101,ffn,1,1,13,reuse,1.5141114423031115,190.15367323212405,3684.705448942317,0.08923321923424968,0.020271110098911953
selection,p01_seed202608101,ffn,1,1,13,ar2,0.43929414587175175,190.15367323212405,3684.705448942317,0.048064601760640834,0.010918835412544894
selection,p01_seed202608101,ffn,1,1,13,diagonal,0.41278851502699043,190.15367323212405,3684.705448942317,0.046592009638763504,0.010584306665408669
selection,p01_seed202608101,ffn,1,1,13,target_visible_diagonal,0.1313015579248285,190.15367323212405,3684.705448942317,0.026277411371862784,0.0059694394487224784
selection,p01_seed202608101,ffn,1,1,14,reuse,1.898643450291708,183.08684107343154,3594.672812946432,0.10183407947151148,0.022982222462459578
selection,p01_seed202608101,ffn,1,1,14,ar2,0.380592792887788,183.08684107343154,3594.672812946432,0.04559337212891204,0.010289649855120434
selection,p01_seed202608101,ffn,1,1,14,diagonal,0.7126039000699307,183.08684107343154,3594.672812946432,0.06238720534124301,0.01407973283015441
selection,p01_seed202608101,ffn,1,1,14,target_visible_diagonal,0.0886445975474634,183.08684107343154,3594.672812946432,0.02200379400590642,0.004965882654277311
selection,p01_seed202608101,ffn,1,1,15,reuse,2.2954126426997057,175.89921417347506,3481.5470567217126,0.11423480246104034,0.02567699815649731
selection,p01_seed202608101,ffn,1,1,15,ar2,0.30217737899800984,175.89921417347506,3481.5470567217126,0.04144756538507169,0.00931632949903116
selection,p01_seed202608101,ffn,1,1,15,diagonal,0.5714517286827873,175.89921417347506,3481.5470567217126,0.05699776491598178,0.012811607961341441
selection,p01_seed202608101,ffn,1,1,15,target_visible_diagonal,0.12279316572848506,175.89921417347506,3481.5470567217126,0.026421358776035103,0.005938830951415023
selection,p01_seed202608101,ffn,1,1,16,reuse,3.3815175305888268,169.63331037804753,3362.353525851111,0.14118880190918198,0.031712766838355784
selection,p01_seed202608101,ffn,1,1,16,ar2,0.35829786848045797,169.63331037804753,3362.353525851111,0.045958573854154465,0.01032286921591457
selection,p01_seed202608101,ffn,1,1,16,diagonal,0.5936631275726635,169.63331037804753,3362.353525851111,0.05915813432655729,0.013287655218556222
selection,p01_seed202608101,ffn,1,1,16,target_visible_diagonal,0.13881818613797603,169.63331037804753,3362.353525851111,0.028606690283289393,0.006425419627503874
selection,p01_seed202608101,ffn,1,1,17,reuse,5.24023601224123,174.31159215425612,3204.1686986403074,0.1733853058284114,0.04044061364466987
selection,p01_seed202608101,ffn,1,1,17,ar2,0.554868537638719,174.31159215425612,3204.1686986403074,0.056419848432949594,0.013159438635623234
selection,p01_seed202608101,ffn,1,1,17,diagonal,0.8925854121545478,174.31159215425612,3204.1686986403074,0.07155858718502375,0.016690417699939668
selection,p01_seed202608101,ffn,1,1,17,target_visible_diagonal,0.19232018047349414,174.31159215425612,3204.1686986403074,0.033216150077205985,0.007747377931582161
selection,p01_seed202608101,ffn,1,1,18,reuse,7.59812313811857,189.198777727009,3070.917299368073,0.2003982850287909,0.049741525846731284
selection,p01_seed202608101,ffn,1,1,18,ar2,1.0106106161905561,189.198777727009,3070.917299368073,0.07308575956031936,0.018140859826596432
selection,p01_seed202608101,ffn,1,1,18,diagonal,2.3259224948834465,189.198777727009,3070.917299368073,0.11087623142137316,0.027520958725979316
selection,p01_seed202608101,ffn,1,1,18,target_visible_diagonal,0.3139922121484561,189.198777727009,3070.917299368073,0.04073805358157945,0.010111727976527006
selection,p01_seed202608101,ffn,1,1,19,reuse,16.603564932745485,235.9242615658802,2952.147974236752,0.2652860237032708,0.07499487943521825
selection,p01_seed202608101,ffn,1,1,19,ar2,4.406185347250448,235.9242615658802,2952.147974236752,0.13666115244604532,0.03863334565500062
selection,p01_seed202608101,ffn,1,1,19,diagonal,6.2779128700830364,235.9242615658802,2952.147974236752,0.16312530615113383,0.046114614320281334
selection,p01_seed202608101,ffn,1,1,19,target_visible_diagonal,1.116343776483998,235.9242615658802,2952.147974236752,0.06878799889040191,0.019445983664581622
selection,p01_seed202608101,ffn,2,0,2,reuse,31.181016011678693,470.9998379269002,4533.894494653796,0.2572970176453218,0.08292957243562951
selection,p01_seed202608101,ffn,2,0,2,ar2,17.892477951981824,470.9998379269002,4533.894494653796,0.19490584644508405,0.0628202326588031
selection,p01_seed202608101,ffn,2,0,2,diagonal,94.35965831066333,470.9998379269002,4533.894494653796,0.44759250020809566,0.14426383565323336
selection,p01_seed202608101,ffn,2,0,2,target_visible_diagonal,3.59707545486341,470.9998379269002,4533.894494653796,0.08739053441035922,0.02816690111644607
selection,p01_seed202608101,ffn,2,0,3,reuse,4.561213656471526,458.8600702879289,4353.605132503959,0.09970112856333613,0.03236798690753204
selection,p01_seed202608101,ffn,2,0,3,ar2,6.944123309152768,458.8600702879289,4353.605132503959,0.12301797630302948,0.03993780515571635
selection,p01_seed202608101,ffn,2,0,3,diagonal,9.340363214422332,458.8600702879289,4353.605132503959,0.14267298536016398,0.04631880690560733
selection,p01_seed202608101,ffn,2,0,3,target_visible_diagonal,1.21946971835877,458.8600702879289,4353.605132503959,0.051551983125102445,0.016736359346129288
selection,p01_seed202608101,ffn,2,0,4,reuse,2.176189414743755,456.28576202985784,4237.784176278001,0.06906052700254965,0.022660992614692645
selection,p01_seed202608101,ffn,2,0,4,ar2,2.9564405644471687,456.28576202985784,4237.784176278001,0.08049448342285283,0.02641284353797972
selection,p01_seed202608101,ffn,2,0,4,diagonal,4.070296019502376,456.28576202985784,4237.784176278001,0.09444838560767826,0.03099157017215091
selection,p01_seed202608101,ffn,2,0,4,target_visible_diagonal,0.44877381365583335,456.28576202985784,4237.784176278001,0.03136138941517248,0.010290686225106364
selection,p01_seed202608101,ffn,2,0,5,reuse,1.6542644147027659,441.74473190536867,4097.066367061809,0.061195117686952766,0.020093979937540637
selection,p01_seed202608101,ffn,2,0,5,ar2,0.6701227103726816,441.74473190536867,4097.066367061809,0.03894856655257289,0.012789120186139107
selection,p01_seed202608101,ffn,2,0,5,diagonal,1.143752187425863,441.74473190536867,4097.066367061809,0.05088388698340911,0.01670819246429366
selection,p01_seed202608101,ffn,2,0,5,target_visible_diagonal,0.25810438477725356,441.74473190536867,4097.066367061809,0.024171967508289274,0.00793708793317683
selection,p01_seed202608101,ffn,2,0,6,reuse,1.3435158211546137,434.1605589610292,4016.4488749071024,0.055628353867541266,0.018289434221047847
selection,p01_seed202608101,ffn,2,0,6,ar2,0.5537297075419078,434.1605589610292,4016.4488749071024,0.03571278573373786,0.011741613765578142
selection,p01_seed202608101,ffn,2,0,6,diagonal,0.7845672499265571,434.1605589610292,4016.4488749071024,0.0425098824351134,0.013976356381006246
selection,p01_seed202608101,ffn,2,0,6,target_visible_diagonal,0.2042033063866725,434.1605589610292,4016.4488749071024,0.021687335651257016,0.007130340397415442
selection,p01_seed202608101,ffn,2,0,7,reuse,1.0112931286226727,426.30949131073226,3929.303554396727,0.04870527807971844,0.01604282099315124
