category,layer,mode,method,capacity,delay,run_count,observation_count,mean_cosine_mean,mean_cosine_std,median_cosine_mean,median_cosine_std,mean_relative_l2_mean,mean_relative_l2_std,coverage_mean,coverage_std,cosine_gain_vs_recent
__all__,0,frame_centered_unit,uniform_reservoir,32,2,30,420,0.8829442023794447,0.08964998750878403,0.9176696370161305,0.10605311396061515,0.3246774654066519,0.21128228997970666,0.6360119047619047,0.26811181676093293,-0.007956533179156344
__all__,0,frame_centered_unit,uniform_reservoir,32,4,30,360,0.8767126222778721,0.08777357444359923,0.9102668707984454,0.10314365998774246,0.3454142404950851,0.20542515663928873,0.6118055555555556,0.26327505361888104,0.06179723324365627
__all__,0,frame_centered_unit,uniform_reservoir,32,8,30,240,0.8551749749800273,0.09212270695771264,0.8887221741554971,0.11180169653227373,0.39574972680361903,0.21148821394396236,0.55078125,0.2722089214924892,0.11387914001100052
__all__,0,frame_centered_unit,uniform_reservoir,64,0,30,480,0.9420937443530133,0.07271685726935176,0.9609281942523954,0.07622430284971152,0.17267485701675744,0.18824725276558804,0.8026041666666667,0.2384705816573026,-0.057906255646986704
__all__,0,frame_centered_unit,uniform_reservoir,64,1,30,450,0.9476967444005387,0.06432515982461301,0.967397958795898,0.06529334017701001,0.1654912746312665,0.17317892465569198,0.8209722222222222,0.2213972969963363,-0.05230325559946125
__all__,0,frame_centered_unit,uniform_reservoir,64,2,30,420,0.9481565137621847,0.06100315763821703,0.9678995219676361,0.06362453449810299,0.1692444301959807,0.16645282633983213,0.8193452380952381,0.2159248240017377,-0.05184348623781532
__all__,0,frame_centered_unit,uniform_reservoir,64,4,30,360,0.9426857580848137,0.06040865101163697,0.9662601217677342,0.06302912063214224,0.19112807033304258,0.16142509458825066,0.7994791666666666,0.2146787560891208,0.043998836418284504
__all__,0,frame_centered_unit,uniform_reservoir,64,8,30,240,0.9251426755681613,0.06751166228558844,0.9466442196556372,0.07174161561929186,0.24422048841399674,0.17399082817169545,0.7299479166666667,0.2381397576263283,0.13410778862050743
__all__,15,frame_centered_unit,adaptive_slots,16,0,30,480,0.8893718004832578,0.10478977445607535,0.9135826473570005,0.12679884914195722,0.31246509741458195,0.22851117999046888,0.7368489583333333,0.24336487866079115,-0.11062819951674219
__all__,15,frame_centered_unit,adaptive_slots,16,1,30,450,0.8710484001759581,0.11194772854345537,0.8936847029286576,0.13066768293638387,0.37491793493921893,0.24401622994301683,0.6783333333333333,0.27179828100184067,0.002244087860986399
__all__,15,frame_centered_unit,adaptive_slots,16,2,30,420,0.858212082606483,0.11544824761570274,0.8774623394144689,0.135815005340843,0.40605987032235935,0.24982910345058687,0.6272321428571429,0.28755279480500634,0.04329575091723459
__all__,15,frame_centered_unit,adaptive_slots,16,4,30,360,0.838440059591536,0.11940053015081288,0.8545894363435227,0.13872965554212746,0.44880849536982087,0.2571039481841707,0.559375,0.30271306488616867,0.08809536658704675
__all__,15,frame_centered_unit,adaptive_slots,16,8,30,240,0.8061945972399537,0.12430140820357677,0.821418407757803,0.14052317823995614,0.5059824430290868,0.2649686320417818,0.47578125,0.3155827761567016,0.1337963375598047
__all__,15,frame_centered_unit,adaptive_slots,32,0,30,480,0.9587966136714453,0.05438405032663107,0.9762621164023478,0.048529626308193935,0.17439161388448904,0.14977146820783457,0.8994791666666667,0.15400382024256917,-0.04120338632855469
