key,label,map_id,family,source_input_id,grid_shape,n,category,method,block_size,kernel_rank,stored_value_count,identifiable_value_count,index_bits_total,scale_count,parameter_bits,parameter_equivalent_fp16,parameter_fraction_of_dense_fp16,compression_ratio_vs_dense_fp16,raw_relative_fro_error,relative_fro_error,normalized_mse,mean_row_kl,mean_row_js,mean_row_tv,raw_row_sum_mae,target_fitted_oracle,pareto_nrmse,scale_rank,blocks_per_axis,block_count,kernel_energy_capture,quant_bits,scale_scheme,quant_code_slots,continuous_scale_dof_after_row_normalization,minimal_functional_scale_count,minimal_functional_parameter_bits,minimal_functional_parameter_fraction_of_dense_fp16,quantization_payload_note,excess_normalized_mse_vs_fp16_independent,compensation_mask,compensation,sink_k,residual_rank,sparse_k,local_radius,oracle_support,signed_factor_then_clamp,fit_order,comparison_design,interpretation_note,budget_cap_bits,budget_utilization,compensation_amount,component_fit_order,coefficient_manifold_dof_pre_row_normalization,generic_row_normalized_manifold_dof_upper_bound,identifiable_note,scale_mean,scale_std,scale_cv,scale_min,scale_max,rank1_kernel_energy_capture,fixed_kernel_coefficient_sse_second_derivative,fixed_kernel_matrix_sse_second_derivative,gamma_quadratic_note
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank2,28,2,154,,0,0,2464,154.0,0.004008746355685131,249.45454545454547,0.8953768300172651,0.895382640196499,0.8017100723652533,1.1565450638504926,0.23351514424871173,0.562086181821723,0.006079663621251527,True,True,,7,49,0.9470980619175083,,,,,,,,,,,,,,,,,True,,,,,,,,150,143,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank3,28,3,231,,0,0,3696,231.0,0.006013119533527697,166.3030303030303,0.8937397022892174,0.893742771061479,0.7987761408246513,1.1658733172046882,0.23411622153459816,0.563247993941096,0.0035465566382601784,True,True,,7,49,0.9610617194181506,,,,,,,,,,,,,,,,,True,,,,,,,,222,215,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank4,28,4,308,,0,0,4928,308.0,0.008017492711370262,124.72727272727273,0.8928076566755283,0.8928089585722109,0.7971078365067957,1.1524385463754696,0.23414908809812818,0.5637444899341596,0.0028782738296039647,True,True,,7,49,0.9690219222731106,,,,,,,,,,,,,,,,,True,,,,,,,,292,285,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,28,28,1372,,0,49,6272,392.0,0.01020408163265306,98.0,0.889983925280031,0.8899846002993524,0.7920725887699981,1.22596812083988,0.2350920088128579,0.5661789518671055,0.005365167345319476,True,True,,7,49,,4,per_block,1372,42,42,6160,0.010021865889212828,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0014493579154782887,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank2,49,2,130,,0,0,2080,130.0,0.003384006663890046,295.5076923076923,0.902936140632555,0.9029413186922227,0.8153030250016501,1.2054102989607176,0.23783163919745093,0.56774576336924,0.006255146535640981,True,True,,4,16,0.9523437914397571,,,,,,,,,,,,,,,,,True,,,,,,,,126,122,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,98,4,392,,0,1,2368,148.0,0.0038525614327363598,259.56756756756755,0.9014111969321283,0.9014070788505616,0.8125347218019026,1.1890404151649,0.23836946750051702,0.5690345655193585,0.003337860107421875,True,True,,2,4,,6,global,392,0,0,2352,0.003826530612244898,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0005964644066274172,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,98,4,392,,0,2,2384,149.0,0.0038785922532278217,257.8255033557047,0.901334461451323,0.9013335071623563,0.8124020911335933,1.1879106869240972,0.23810520807980295,0.5685875005346339,0.004456520080566406,True,True,,2,4,,6,block_row,392,0,0,2352,0.003826530612244898,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.00046383373831815344,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,98,4,392,,0,4,2416,151.0,0.0039306538942107455,254.41059602649005,0.9012091441247677,0.9012089842826762,0.8121776333518128,1.1856688903985158,0.23786098504985503,0.5684366885762572,0.002581298351287842,True,True,,2,4,,6,per_block,392,2,2,2384,0.0038785922532278217,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.00023937595653766852,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.9098830953193731,0.9092468889005892,0.8267299049754004,2.1912893687403123,0.25297520584463895,0.5853469958892065,0.2005462646484375,True,True,,1,1,,4,global,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.009946603405741827,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.9098830953193731,0.9092468889005892,0.8267299049754004,2.1912893687403123,0.25297520584463895,0.5853469958892065,0.2005462646484375,True,True,,1,1,,4,block_row,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.009946603405741827,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.9098830953193731,0.9092468889005892,0.8267299049754004,2.1912893687403123,0.25297520584463895,0.5853469958892065,0.2005462646484375,True,True,,1,1,,4,per_block,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.009946603405741827,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,196,1,196,,0,1,1192,74.5,0.0019392961266139108,515.6510067114094,0.904003316069576,0.9040024449644023,0.8172204205016173,1.1937927442420015,0.2376918142765299,0.5671214382526012,0.001323699951171875,True,True,,1,1,,6,global,196,0,0,1176,0.001913265306122449,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0004371189319586355,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,196,1,196,,0,1,1192,74.5,0.0019392961266139108,515.6510067114094,0.904003316069576,0.9040024449644023,0.8172204205016173,1.1937927442420015,0.2376918142765299,0.5671214382526012,0.001323699951171875,True,True,,1,1,,6,block_row,196,0,0,1176,0.001913265306122449,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0004371189319586355,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,196,1,196,,0,1,1192,74.5,0.0019392961266139108,515.6510067114094,0.904003316069576,0.9040024449644023,0.8172204205016173,1.1937927442420015,0.2376918142765299,0.5671214382526012,0.001323699951171875,True,True,,1,1,,6,per_block,196,0,0,1176,0.001913265306122449,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0004371189319586355,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,196,1,196,,0,1,1584,99.0,0.002577051228654727,388.04040404040404,0.9037743672887093,0.9037743639905881,0.816808101006592,1.190198252318209,0.23708242531594093,0.5664077701598837,0.0010671615600585938,True,True,,1,1,,8,global,196,0,0,1568,0.002551020408163265,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",2.4799436933342633e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,196,1,196,,0,1,1584,99.0,0.002577051228654727,388.04040404040404,0.9037743672887093,0.9037743639905881,0.816808101006592,1.190198252318209,0.23708242531594093,0.5664077701598837,0.0010671615600585938,True,True,,1,1,,8,block_row,196,0,0,1568,0.002551020408163265,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",2.4799436933342633e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,196,1,196,,0,1,1584,99.0,0.002577051228654727,388.04040404040404,0.9037743672887093,0.9037743639905881,0.816808101006592,1.190198252318209,0.23708242531594093,0.5664077701598837,0.0010671615600585938,True,True,,1,1,,8,per_block,196,0,0,1568,0.002551020408163265,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",2.4799436933342633e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sink,4,1,3189,,32,0,51056,3191.0,0.0830643481882549,12.038859291758069,0.7387237719782076,0.7534518883161494,0.5676897480071713,0.8340207296976396,0.17101823439436137,0.4409579131861895,0.24519454818923392,True,True,,,,,,,,,,,,,,1,sink,4,0,0,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sparse,4,1,3189,,6272,0,57296,3581.0,0.09321636817992503,10.727729684445686,0.4170797472658841,0.4379902362457827,0.19183544704663655,0.5875582285859244,0.136295569722802,0.3654684687603076,0.11516301757580548,True,True,,,,,,,,,,,,,,8,sparse,0,0,4,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sink+sparse,4,1,3973,,6304,0,69872,4367.0,0.11367659308621408,8.796885733913442,0.33443763867788967,0.36098797068038213,0.13031231497594042,0.4788957861595072,0.10631916329210127,0.2964109333018799,0.11609117785290414,True,True,,,,,,,,,,,,,,9,sink+sparse,4,0,4,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,budget_capped_compensation,budget_capped_sparse_component_first,4,1,7109,,37632,0,151376,9461.0,0.24627759266972096,4.0604587252933095,0.09155810822576742,0.13040838481342598,0.017006346829646593,0.1202969789196248,0.02863324246671979,0.13462539213538816,0.062050217018223615,True,True,,,,,,,,,,,,,,,,,,,,True,False,,integer-sized budget-capped target-fitted diagnostic; both component/backbone orders are reported and neither is selected as a deployable winner,,153664,0.9851103706788839,24,component_first,,,,,,,,,,,,
